Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Year,Month,Quarter,Weekday,Profit per Unit,Revenue per Unit,Margin Bucket
West Gear,1128299,2020-11-08,West,California,San Francisco,Men's Athletic Footwear,50.0,725,362500.0,72500.0,0.2,Outlet,2020,2020-11,2020Q4,Sunday,100.0,500.0,Low
West Gear,1128299,2020-11-09,West,California,San Francisco,Women's Street Footwear,50.0,725,362500.0,126875.0,0.35,Outlet,2020,2020-11,2020Q4,Monday,175.0,500.0,Medium
West Gear,1128299,2020-11-10,West,California,San Francisco,Women's Athletic Footwear,50.0,575,287500.0,86250.0,0.3,Outlet,2020,2020-11,2020Q4,Tuesday,150.0,500.0,Medium
West Gear,1128299,2020-11-11,West,California,San Francisco,Men's Apparel,55.0,500,275000.0,137500.0,0.5,Outlet,2020,2020-11,2020Q4,Wednesday,275.0,550.0,High
West Gear,1128299,2020-11-12,West,California,San Francisco,Women's Apparel,50.0,700,350000.0,52500.0,0.15,Outlet,2020,2020-11,2020Q4,Thursday,75.0,500.0,Low
West Gear,1128299,2020-11-13,West,California,San Francisco,Men's Street Footwear,50.0,850,425000.0,148750.0,0.35,Outlet,2020,2020-11,2020Q4,Friday,175.0,500.0,Medium
West Gear,1128299,2020-11-14,West,California,San Francisco,Men's Athletic Footwear,60.0,700,420000.0,84000.0,0.2,Outlet,2020,2020-11,2020Q4,Saturday,120.0,600.0,Low
West Gear,1128299,2020-11-15,West,California,San Francisco,Women's Street Footwear,60.0,700,420000.0,147000.0,0.35,Outlet,2020,2020-11,2020Q4,Sunday,210.0,600.0,Medium
West Gear,1128299,2020-12-22,West,California,San Francisco,Women's Athletic Footwear,60.0,600,360000.0,108000.0,0.3,Outlet,2020,2020-12,2020Q4,Tuesday,180.0,600.0,Medium
West Gear,1128299,2020-12-23,West,California,San Francisco,Men's Apparel,65.0,500,325000.0,162500.0,0.5,Outlet,2020,2020-12,2020Q4,Wednesday,325.0,650.0,High
West Gear,1128299,2020-12-24,West,California,San Francisco,Women's Apparel,60.0,700,420000.0,63000.0,0.15,Outlet,2020,2020-12,2020Q4,Thursday,90.0,600.0,Low
West Gear,1128299,2020-12-25,West,California,San Francisco,Men's Street Footwear,60.0,875,525000.0,183750.0,0.35,Outlet,2020,2020-12,2020Q4,Friday,210.0,600.0,Medium
West Gear,1128299,2020-12-26,West,California,San Francisco,Men's Athletic Footwear,65.0,675,438750.0,87750.0,0.2,Outlet,2020,2020-12,2020Q4,Saturday,130.0,650.0,Low
West Gear,1128299,2020-12-27,West,California,San Francisco,Women's Street Footwear,65.0,725,471250.0,164938.0,0.35,Outlet,2020,2020-12,2020Q4,Sunday,227.5006896551724,650.0,Medium
West Gear,1128299,2020-12-28,West,California,San Francisco,Women's Athletic Footwear,60.0,625,375000.0,112500.0,0.3,Outlet,2020,2020-12,2020Q4,Monday,180.0,600.0,Medium
West Gear,1128299,2020-12-29,West,California,San Francisco,Men's Apparel,65.0,525,341250.0,170625.0,0.5,Outlet,2020,2020-12,2020Q4,Tuesday,325.0,650.0,High
West Gear,1128299,2020-12-30,West,California,San Francisco,Women's Apparel,80.0,700,560000.0,84000.0,0.15,Outlet,2020,2020-12,2020Q4,Wednesday,120.0,800.0,Low
West Gear,1128299,2020-12-31,West,California,San Francisco,Men's Street Footwear,60.0,900,540000.0,216000.0,0.4,Outlet,2020,2020-12,2020Q4,Thursday,240.0,600.0,Medium
West Gear,1128299,2021-01-01,West,California,San Francisco,Men's Athletic Footwear,65.0,750,487500.0,121875.0,0.25,Outlet,2021,2021-01,2021Q1,Friday,162.5,650.0,Low
West Gear,1128299,2021-01-02,West,California,San Francisco,Women's Street Footwear,65.0,750,487500.0,195000.0,0.4,Outlet,2021,2021-01,2021Q1,Saturday,260.0,650.0,Medium
West Gear,1128299,2021-01-03,West,California,San Francisco,Women's Athletic Footwear,60.0,650,390000.0,136500.0,0.35,Outlet,2021,2021-01,2021Q1,Sunday,210.0,600.0,Medium
West Gear,1128299,2021-01-04,West,California,San Francisco,Men's Apparel,65.0,550,357500.0,196625.0,0.55,Outlet,2021,2021-01,2021Q1,Monday,357.5,650.0,High
West Gear,1128299,2021-01-05,West,California,San Francisco,Women's Apparel,80.0,725,580000.0,116000.0,0.2,Outlet,2021,2021-01,2021Q1,Tuesday,160.0,800.0,Low
West Gear,1128299,2021-01-06,West,California,San Francisco,Men's Street Footwear,60.0,975,585000.0,234000.0,0.4,Outlet,2021,2021-01,2021Q1,Wednesday,240.0,600.0,Medium
West Gear,1128299,2021-01-07,West,California,San Francisco,Men's Athletic Footwear,65.0,825,536250.0,134063.0,0.25,Outlet,2021,2021-01,2021Q1,Thursday,162.50060606060606,650.0,Low
West Gear,1128299,2021-01-08,West,California,San Francisco,Women's Street Footwear,65.0,825,536250.0,214500.0,0.4,Outlet,2021,2021-01,2021Q1,Friday,260.0,650.0,Medium
West Gear,1128299,2021-01-09,West,California,San Francisco,Women's Athletic Footwear,60.0,700,420000.0,147000.0,0.35,Outlet,2021,2021-01,2021Q1,Saturday,210.0,600.0,Medium
West Gear,1128299,2021-01-10,West,California,San Francisco,Men's Apparel,65.0,575,373750.0,205563.0,0.55,Outlet,2021,2021-01,2021Q1,Sunday,357.5008695652174,650.0,High
West Gear,1128299,2021-01-11,West,California,San Francisco,Women's Apparel,80.0,875,700000.0,140000.0,0.2,Outlet,2021,2021-01,2021Q1,Monday,160.0,800.0,Low
West Gear,1128299,2021-01-12,West,California,San Francisco,Men's Street Footwear,60.0,1025,615000.0,215250.0,0.35,Outlet,2021,2021-01,2021Q1,Tuesday,210.0,600.0,Medium
West Gear,1128299,2021-01-13,West,California,San Francisco,Men's Athletic Footwear,65.0,875,568750.0,113750.0,0.2,Outlet,2021,2021-01,2021Q1,Wednesday,130.0,650.0,Low
West Gear,1128299,2021-01-14,West,California,San Francisco,Women's Street Footwear,65.0,825,536250.0,187688.0,0.35,Outlet,2021,2021-01,2021Q1,Thursday,227.50060606060606,650.0,Medium
West Gear,1128299,2021-01-15,West,California,San Francisco,Women's Athletic Footwear,60.0,725,435000.0,130500.0,0.3,Outlet,2021,2021-01,2021Q1,Friday,180.0,600.0,Medium
West Gear,1128299,2021-01-16,West,California,San Francisco,Men's Apparel,65.0,775,503750.0,251875.0,0.5,Outlet,2021,2021-01,2021Q1,Saturday,325.0,650.0,High
West Gear,1128299,2021-01-17,West,California,San Francisco,Women's Apparel,80.0,775,620000.0,93000.0,0.15,Outlet,2021,2021-01,2021Q1,Sunday,120.0,800.0,Low
West Gear,1128299,2021-01-18,West,California,San Francisco,Men's Street Footwear,65.0,975,633750.0,221813.0,0.35,Outlet,2021,2021-01,2021Q1,Monday,227.50051282051282,650.0,Medium
West Gear,1128299,2021-01-19,West,California,San Francisco,Men's Athletic Footwear,70.0,925,647500.0,129500.0,0.2,Outlet,2021,2021-01,2021Q1,Tuesday,140.0,700.0,Low
West Gear,1128299,2021-01-20,West,California,San Francisco,Women's Street Footwear,65.0,800,520000.0,182000.0,0.35,Outlet,2021,2021-01,2021Q1,Wednesday,227.5,650.0,Medium
West Gear,1128299,2021-01-21,West,California,San Francisco,Women's Athletic Footwear,65.0,750,487500.0,146250.0,0.3,Outlet,2021,2021-01,2021Q1,Thursday,195.0,650.0,Medium
West Gear,1128299,2021-01-22,West,California,San Francisco,Men's Apparel,75.0,750,562500.0,281250.0,0.5,Outlet,2021,2021-01,2021Q1,Friday,375.0,750.0,High
West Gear,1128299,2021-01-23,West,California,San Francisco,Women's Apparel,80.0,725,580000.0,87000.0,0.15,Outlet,2021,2021-01,2021Q1,Saturday,120.0,800.0,Low
West Gear,1128299,2021-01-24,West,California,San Francisco,Men's Street Footwear,55.0,925,508750.0,152625.0,0.3,Outlet,2021,2021-01,2021Q1,Sunday,165.0,550.0,Medium
West Gear,1128299,2021-01-25,West,California,San Francisco,Men's Athletic Footwear,60.0,925,555000.0,83250.0,0.15,Outlet,2021,2021-01,2021Q1,Monday,90.0,600.0,Low
West Gear,1128299,2021-01-26,West,California,San Francisco,Women's Street Footwear,55.0,775,426250.0,127875.0,0.3,Outlet,2021,2021-01,2021Q1,Tuesday,165.0,550.0,Medium
West Gear,1128299,2021-01-27,West,California,San Francisco,Women's Athletic Footwear,55.0,725,398750.0,99688.0,0.25,Outlet,2021,2021-01,2021Q1,Wednesday,137.5006896551724,550.0,Low
West Gear,1128299,2021-01-28,West,California,San Francisco,Men's Apparel,65.0,725,471250.0,212063.0,0.45,Outlet,2021,2021-01,2021Q1,Thursday,292.50068965517244,650.0,High
West Gear,1128299,2021-01-29,West,California,San Francisco,Women's Apparel,70.0,775,542500.0,54250.0,0.1,Outlet,2021,2021-01,2021Q1,Friday,70.0,700.0,Low
West Gear,1128299,2021-01-30,West,California,San Francisco,Men's Street Footwear,55.0,875,481250.0,144375.0,0.3,Outlet,2021,2021-01,2021Q1,Saturday,165.0,550.0,Medium
West Gear,1128299,2021-01-31,West,California,San Francisco,Men's Athletic Footwear,60.0,875,525000.0,78750.0,0.15,Outlet,2021,2021-01,2021Q1,Sunday,90.0,600.0,Low
West Gear,1128299,2021-02-01,West,California,San Francisco,Women's Street Footwear,55.0,700,385000.0,115500.0,0.3,Outlet,2021,2021-02,2021Q1,Monday,165.0,550.0,Medium
West Gear,1128299,2021-02-02,West,California,San Francisco,Women's Athletic Footwear,55.0,675,371250.0,92813.0,0.25,Outlet,2021,2021-02,2021Q1,Tuesday,137.50074074074075,550.0,Low
West Gear,1128299,2021-02-03,West,California,San Francisco,Men's Apparel,65.0,650,422500.0,190125.0,0.45,Outlet,2021,2021-02,2021Q1,Wednesday,292.5,650.0,High
West Gear,1128299,2021-02-04,West,California,San Francisco,Women's Apparel,70.0,700,490000.0,49000.0,0.1,Outlet,2021,2021-02,2021Q1,Thursday,70.0,700.0,Low
West Gear,1128299,2021-02-05,West,California,San Francisco,Men's Street Footwear,55.0,875,481250.0,144375.0,0.3,Outlet,2021,2021-02,2021Q1,Friday,165.0,550.0,Medium
West Gear,1128299,2021-02-06,West,California,San Francisco,Men's Athletic Footwear,60.0,875,525000.0,78750.0,0.15,Outlet,2021,2021-02,2021Q1,Saturday,90.0,600.0,Low
West Gear,1128299,2021-02-07,West,California,San Francisco,Women's Street Footwear,55.0,725,398750.0,119625.0,0.3,Outlet,2021,2021-02,2021Q1,Sunday,165.0,550.0,Medium
West Gear,1128299,2021-02-08,West,California,San Francisco,Women's Athletic Footwear,55.0,700,385000.0,96250.0,0.25,Outlet,2021,2021-02,2021Q1,Monday,137.5,550.0,Low
West Gear,1128299,2021-02-09,West,California,San Francisco,Men's Apparel,65.0,650,422500.0,190125.0,0.45,Outlet,2021,2021-02,2021Q1,Tuesday,292.5,650.0,High
West Gear,1128299,2021-02-10,West,California,San Francisco,Women's Apparel,70.0,775,542500.0,54250.0,0.1,Outlet,2021,2021-02,2021Q1,Wednesday,70.0,700.0,Low
West Gear,1128299,2021-02-11,West,California,San Francisco,Men's Street Footwear,55.0,975,536250.0,160875.0,0.3,Outlet,2021,2021-02,2021Q1,Thursday,165.0,550.0,Medium
West Gear,1128299,2021-02-12,West,California,San Francisco,Men's Athletic Footwear,60.0,975,585000.0,87750.0,0.15,Outlet,2021,2021-02,2021Q1,Friday,90.0,600.0,Low
West Gear,1128299,2021-02-13,West,California,San Francisco,Women's Street Footwear,55.0,775,426250.0,127875.0,0.3,Outlet,2021,2021-02,2021Q1,Saturday,165.0,550.0,Medium
West Gear,1128299,2021-02-14,West,California,San Francisco,Women's Athletic Footwear,55.0,775,426250.0,106563.0,0.25,Outlet,2021,2021-02,2021Q1,Sunday,137.50064516129032,550.0,Low
West Gear,1128299,2021-02-15,West,California,San Francisco,Men's Apparel,65.0,700,455000.0,204750.0,0.45,Outlet,2021,2021-02,2021Q1,Monday,292.5,650.0,High
West Gear,1128299,2021-02-16,West,California,San Francisco,Women's Apparel,70.0,800,560000.0,56000.0,0.1,Outlet,2021,2021-02,2021Q1,Tuesday,70.0,700.0,Low
Kohl's,1189833,2021-02-17,West,California,San Francisco,Men's Street Footwear,35.0,700,245000.0,98000.0,0.4,Outlet,2021,2021-02,2021Q1,Wednesday,140.0,350.0,Medium
Kohl's,1189833,2021-02-18,West,California,San Francisco,Men's Athletic Footwear,45.0,700,315000.0,78750.0,0.25,Outlet,2021,2021-02,2021Q1,Thursday,112.5,450.0,Low
Kohl's,1189833,2021-03-09,West,California,San Francisco,Women's Street Footwear,45.0,700,315000.0,126000.0,0.4,Outlet,2021,2021-03,2021Q1,Tuesday,180.0,450.0,Medium
Kohl's,1189833,2021-03-10,West,California,San Francisco,Women's Athletic Footwear,45.0,550,247500.0,86625.0,0.35,Outlet,2021,2021-03,2021Q1,Wednesday,157.5,450.0,Medium
Kohl's,1189833,2021-03-11,West,California,Los Angeles,Men's Apparel,50.0,500,250000.0,137500.0,0.55,Outlet,2021,2021-03,2021Q1,Thursday,275.0,500.0,High
Kohl's,1189833,2021-03-12,West,California,Los Angeles,Women's Apparel,45.0,700,315000.0,63000.0,0.2,Outlet,2021,2021-03,2021Q1,Friday,90.0,450.0,Low
Kohl's,1189833,2021-03-13,West,California,Los Angeles,Men's Street Footwear,35.0,750,262500.0,105000.0,0.4,Outlet,2021,2021-03,2021Q1,Saturday,140.0,350.0,Medium
Kohl's,1189833,2021-03-14,West,California,Los Angeles,Men's Athletic Footwear,45.0,650,292500.0,73125.0,0.25,Outlet,2021,2021-03,2021Q1,Sunday,112.5,450.0,Low
Kohl's,1189833,2021-03-15,West,California,Los Angeles,Women's Street Footwear,45.0,675,303750.0,121500.0,0.4,Outlet,2021,2021-03,2021Q1,Monday,180.0,450.0,Medium
Kohl's,1189833,2021-03-16,West,California,Los Angeles,Women's Athletic Footwear,45.0,525,236250.0,82688.0,0.35,Outlet,2021,2021-03,2021Q1,Tuesday,157.50095238095238,450.0,Medium
Kohl's,1189833,2021-03-17,West,California,Los Angeles,Men's Apparel,50.0,450,225000.0,123750.0,0.55,Outlet,2021,2021-03,2021Q1,Wednesday,275.0,500.0,High
Kohl's,1189833,2021-03-18,West,California,Los Angeles,Women's Apparel,45.0,650,292500.0,58500.0,0.2,Outlet,2021,2021-03,2021Q1,Thursday,90.0,450.0,Low
Kohl's,1189833,2021-03-19,West,California,Los Angeles,Men's Street Footwear,35.0,800,280000.0,112000.0,0.4,Outlet,2021,2021-03,2021Q1,Friday,140.0,350.0,Medium
Kohl's,1189833,2021-03-20,West,California,Los Angeles,Men's Athletic Footwear,45.0,650,292500.0,73125.0,0.25,Outlet,2021,2021-03,2021Q1,Saturday,112.5,450.0,Low
Kohl's,1189833,2021-03-21,West,California,Los Angeles,Women's Street Footwear,45.0,650,292500.0,117000.0,0.4,Outlet,2021,2021-03,2021Q1,Sunday,180.0,450.0,Medium
Kohl's,1189833,2021-03-22,West,California,Los Angeles,Women's Athletic Footwear,45.0,550,247500.0,86625.0,0.35,Outlet,2021,2021-03,2021Q1,Monday,157.5,450.0,Medium
Kohl's,1189833,2021-03-23,West,California,Los Angeles,Men's Apparel,50.0,425,212500.0,116875.0,0.55,Outlet,2021,2021-03,2021Q1,Tuesday,275.0,500.0,High
Kohl's,1189833,2021-04-06,West,California,Los Angeles,Women's Apparel,45.0,625,281250.0,56250.0,0.2,Outlet,2021,2021-04,2021Q2,Tuesday,90.0,450.0,Low
Kohl's,1189833,2021-04-07,West,California,Los Angeles,Men's Street Footwear,45.0,800,360000.0,144000.0,0.4,Outlet,2021,2021-04,2021Q2,Wednesday,180.0,450.0,Medium
Kohl's,1189833,2021-04-08,West,California,Los Angeles,Men's Athletic Footwear,50.0,600,300000.0,75000.0,0.25,Outlet,2021,2021-04,2021Q2,Thursday,125.0,500.0,Low
Kohl's,1189833,2021-04-09,West,California,Los Angeles,Women's Street Footwear,50.0,625,312500.0,125000.0,0.4,Outlet,2021,2021-04,2021Q2,Friday,200.0,500.0,Medium
Kohl's,1189833,2021-04-10,West,California,Los Angeles,Women's Athletic Footwear,45.0,525,236250.0,82688.0,0.35,Outlet,2021,2021-04,2021Q2,Saturday,157.50095238095238,450.0,Medium
Kohl's,1189833,2021-04-11,West,California,Los Angeles,Men's Apparel,50.0,425,212500.0,116875.0,0.55,Outlet,2021,2021-04,2021Q2,Sunday,275.0,500.0,High
Kohl's,1189833,2021-04-12,West,California,Los Angeles,Women's Apparel,65.0,600,390000.0,78000.0,0.2,Outlet,2021,2021-04,2021Q2,Monday,130.0,650.0,Low
Kohl's,1189833,2021-04-13,West,California,Los Angeles,Men's Street Footwear,45.0,800,360000.0,144000.0,0.4,Outlet,2021,2021-04,2021Q2,Tuesday,180.0,450.0,Medium
Kohl's,1189833,2021-04-14,West,California,Los Angeles,Men's Athletic Footwear,50.0,650,325000.0,81250.0,0.25,Outlet,2021,2021-04,2021Q2,Wednesday,125.0,500.0,Low
Kohl's,1189833,2021-04-15,West,California,Los Angeles,Women's Street Footwear,50.0,650,325000.0,130000.0,0.4,Outlet,2021,2021-04,2021Q2,Thursday,200.0,500.0,Medium
Kohl's,1189833,2021-04-16,West,California,Los Angeles,Women's Athletic Footwear,45.0,550,247500.0,86625.0,0.35,Outlet,2021,2021-04,2021Q2,Friday,157.5,450.0,Medium
Kohl's,1189833,2021-04-17,West,California,Los Angeles,Men's Apparel,50.0,450,225000.0,123750.0,0.55,Outlet,2021,2021-04,2021Q2,Saturday,275.0,500.0,High
Kohl's,1189833,2021-04-18,West,California,Los Angeles,Women's Apparel,65.0,625,406250.0,81250.0,0.2,Outlet,2021,2021-04,2021Q2,Sunday,130.0,650.0,Low
Kohl's,1189833,2021-04-19,West,California,Los Angeles,Men's Street Footwear,45.0,900,405000.0,162000.0,0.4,Outlet,2021,2021-04,2021Q2,Monday,180.0,450.0,Medium
Kohl's,1189833,2021-04-20,West,California,Los Angeles,Men's Athletic Footwear,50.0,750,375000.0,93750.0,0.25,Outlet,2021,2021-04,2021Q2,Tuesday,125.0,500.0,Low
Kohl's,1189833,2021-04-21,West,California,Los Angeles,Women's Street Footwear,50.0,750,375000.0,150000.0,0.4,Outlet,2021,2021-04,2021Q2,Wednesday,200.0,500.0,Medium
Kohl's,1189833,2021-04-22,West,California,Los Angeles,Women's Athletic Footwear,45.0,625,281250.0,98438.0,0.35,Outlet,2021,2021-04,2021Q2,Thursday,157.5008,450.0,Medium
Kohl's,1189833,2021-04-23,West,California,Los Angeles,Men's Apparel,50.0,500,250000.0,137500.0,0.55,Outlet,2021,2021-04,2021Q2,Friday,275.0,500.0,High
Kohl's,1189833,2021-04-24,West,California,Los Angeles,Women's Apparel,65.0,800,520000.0,104000.0,0.2,Outlet,2021,2021-04,2021Q2,Saturday,130.0,650.0,Low
Kohl's,1189833,2021-04-25,West,California,Los Angeles,Men's Street Footwear,45.0,950,427500.0,171000.0,0.4,Outlet,2021,2021-04,2021Q2,Sunday,180.0,450.0,Medium
Kohl's,1189833,2021-04-26,West,California,Los Angeles,Men's Athletic Footwear,50.0,800,400000.0,100000.0,0.25,Outlet,2021,2021-04,2021Q2,Monday,125.0,500.0,Low
Kohl's,1189833,2021-04-27,West,California,Los Angeles,Women's Street Footwear,50.0,750,375000.0,150000.0,0.4,Outlet,2021,2021-04,2021Q2,Tuesday,200.0,500.0,Medium
Kohl's,1189833,2021-04-28,West,California,Los Angeles,Women's Athletic Footwear,45.0,650,292500.0,102375.0,0.35,Outlet,2021,2021-04,2021Q2,Wednesday,157.5,450.0,Medium
Kohl's,1189833,2021-04-29,West,California,Los Angeles,Men's Apparel,50.0,700,350000.0,192500.0,0.55,Outlet,2021,2021-04,2021Q2,Thursday,275.0,500.0,High
Kohl's,1189833,2021-04-30,West,California,Los Angeles,Women's Apparel,65.0,700,455000.0,91000.0,0.2,Outlet,2021,2021-04,2021Q2,Friday,130.0,650.0,Low
Kohl's,1189833,2021-05-01,West,California,Los Angeles,Men's Street Footwear,50.0,900,450000.0,180000.0,0.4,Outlet,2021,2021-05,2021Q2,Saturday,200.0,500.0,Medium
Kohl's,1189833,2021-05-02,West,California,Los Angeles,Men's Athletic Footwear,55.0,850,467500.0,116875.0,0.25,Outlet,2021,2021-05,2021Q2,Sunday,137.5,550.0,Low
Kohl's,1189833,2021-05-03,West,California,Los Angeles,Women's Street Footwear,50.0,725,362500.0,145000.0,0.4,Outlet,2021,2021-05,2021Q2,Monday,200.0,500.0,Medium
Kohl's,1189833,2021-05-04,West,California,Los Angeles,Women's Athletic Footwear,50.0,675,337500.0,118125.0,0.35,Outlet,2021,2021-05,2021Q2,Tuesday,175.0,500.0,Medium
Kohl's,1189833,2021-05-05,West,California,Los Angeles,Men's Apparel,60.0,675,405000.0,222750.0,0.55,Outlet,2021,2021-05,2021Q2,Wednesday,330.0,600.0,High
Kohl's,1189833,2021-05-06,West,California,Los Angeles,Women's Apparel,65.0,650,422500.0,84500.0,0.2,Outlet,2021,2021-05,2021Q2,Thursday,130.0,650.0,Low
Kohl's,1189833,2021-05-07,West,California,Los Angeles,Men's Street Footwear,50.0,850,425000.0,170000.0,0.4,Outlet,2021,2021-05,2021Q2,Friday,200.0,500.0,Medium
Kohl's,1189833,2021-05-08,West,California,Los Angeles,Men's Athletic Footwear,55.0,850,467500.0,116875.0,0.25,Outlet,2021,2021-05,2021Q2,Saturday,137.5,550.0,Low
Kohl's,1189833,2021-05-09,West,California,Los Angeles,Women's Street Footwear,50.0,700,350000.0,140000.0,0.4,Outlet,2021,2021-05,2021Q2,Sunday,200.0,500.0,Medium
Kohl's,1189833,2021-05-10,West,California,Los Angeles,Women's Athletic Footwear,50.0,650,325000.0,113750.0,0.35,Outlet,2021,2021-05,2021Q2,Monday,175.0,500.0,Medium
Kohl's,1189833,2021-05-11,West,California,Los Angeles,Men's Apparel,60.0,650,390000.0,214500.0,0.55,Outlet,2021,2021-05,2021Q2,Tuesday,330.0,600.0,High
Kohl's,1189833,2021-05-12,West,California,Los Angeles,Women's Apparel,65.0,700,455000.0,91000.0,0.2,Outlet,2021,2021-05,2021Q2,Wednesday,130.0,650.0,Low
Kohl's,1189833,2021-05-13,West,California,Los Angeles,Men's Street Footwear,50.0,800,400000.0,160000.0,0.4,Outlet,2021,2021-05,2021Q2,Thursday,200.0,500.0,Medium
Kohl's,1189833,2021-05-14,West,California,Los Angeles,Men's Athletic Footwear,55.0,800,440000.0,110000.0,0.25,Outlet,2021,2021-05,2021Q2,Friday,137.5,550.0,Low
Kohl's,1189833,2021-05-15,West,California,Los Angeles,Women's Street Footwear,50.0,650,325000.0,130000.0,0.4,Outlet,2021,2021-05,2021Q2,Saturday,200.0,500.0,Medium
Kohl's,1189833,2021-05-16,West,California,Los Angeles,Women's Athletic Footwear,50.0,625,312500.0,109375.0,0.35,Outlet,2021,2021-05,2021Q2,Sunday,175.0,500.0,Medium
Kohl's,1189833,2021-05-17,West,California,Los Angeles,Men's Apparel,60.0,600,360000.0,198000.0,0.55,Outlet,2021,2021-05,2021Q2,Monday,330.0,600.0,High
Kohl's,1189833,2021-05-18,West,California,Los Angeles,Women's Apparel,65.0,650,422500.0,84500.0,0.2,Outlet,2021,2021-05,2021Q2,Tuesday,130.0,650.0,Low
Kohl's,1189833,2021-05-19,West,California,Los Angeles,Men's Street Footwear,50.0,825,412500.0,165000.0,0.4,Outlet,2021,2021-05,2021Q2,Wednesday,200.0,500.0,Medium
Kohl's,1189833,2021-05-20,West,California,Los Angeles,Men's Athletic Footwear,55.0,825,453750.0,113438.0,0.25,Outlet,2021,2021-05,2021Q2,Thursday,137.50060606060606,550.0,Low
Kohl's,1189833,2021-05-21,West,California,Los Angeles,Women's Street Footwear,50.0,675,337500.0,135000.0,0.4,Outlet,2021,2021-05,2021Q2,Friday,200.0,500.0,Medium
Kohl's,1189833,2021-05-22,West,California,Los Angeles,Women's Athletic Footwear,50.0,650,325000.0,113750.0,0.35,Outlet,2021,2021-05,2021Q2,Saturday,175.0,500.0,Medium
Kohl's,1189833,2021-05-23,West,California,Los Angeles,Men's Apparel,60.0,600,360000.0,198000.0,0.55,Outlet,2021,2021-05,2021Q2,Sunday,330.0,600.0,High
Kohl's,1189833,2021-05-24,West,California,Los Angeles,Women's Apparel,65.0,700,455000.0,91000.0,0.2,Outlet,2021,2021-05,2021Q2,Monday,130.0,650.0,Low
